market,modal_price
Pabiacherra,30.83166285278413
Kherli,30.824315068493153
Ramanujganj,30.80661764705882
Shorapur,30.80218487394958
Kasimbazar,30.795652173913044
Rampur,30.78589519650655
Naanpara,30.74374269005848
Sujangarh(Churu),30.74285714285714
Bhadrak,30.742703703703707
Varanasi(F&V),30.741367483296212
Gurgaon,30.691509433962263
Saharanpur,30.688122005160338
Taal,30.685454545454547
Banapura,30.67627450980392
Bastar,30.666666666666668
Uniyara,30.664109589041097
Gorakhpur,30.66266260725159
Shajapur,30.647148760330577
Purwa,30.599272197962154
Umari,30.55421052631579
Nasrullaganj,30.527045454545455
Holenarsipura,30.521621621621623
Ghansawangi,30.514285714285716
Rudauli,30.50017103762828
Tendukheda,30.5
Devandranagar,30.485
Sonpeth,30.48153846153846
Chaksu,30.448761904761902
Raibareilly,30.43292634895628
Thattanchavady,30.42394422310757
Pandhurna,30.422222222222224
Pattamundai,30.410755813953486
Sitapur,30.374651480637812
Harihara,30.3427
Haathras,30.340262848175755
Mahuwa Mandawar,30.32
Pathardi,30.319285714285716
Narayankhed,30.3
Thamarassery,30.298440979955455
Barshi,30.291538461538458
Sehjanwa,30.287022587268996
Maharajganj,30.282683982683984
Vashi New Mumbai,30.278846153846153
Khandwa,30.255329512893983
Kayamganj,30.221704957678355
Nasik,30.21507369196758
Majalgaon,30.189594936708858
Ch. Dadri,30.160196078431373
Chikali,30.155865102639297
Khunthabandha,30.142857142857142
Sheopurbadod,30.066200607902736
Abohar,30.057404326123127
Vasai,30.04691943127962
Medinipur(West),30.00360655737705
Kadaura,29.99154929577465
Anandnagar,29.98667890656875
Akodia,29.98
Ahmedabad,29.965078973346497
Shahganj,29.927421815408085
kalanwali,29.909999999999997
Kadamtala,29.90730688935282
Nagod,29.9
Dungurapalli,29.899358974358975
Banki,29.89108910891089
Koraput(Semilguda),29.8863436123348
Atmakur,29.853846153846156
Dadri,29.84673469387755
Boudh,29.835616438356166
Dindori(Vani),29.83
Durgapur,29.800485436893204
Karad,29.777126099706745
Raisen,29.775
DEI(Bundi),29.76535433070866
Bohorihat,29.752816901408448
Patur,29.7436
Khujner,29.741844919786097
Sargipali,29.73394495412844
Hapur,29.720225
Sanawad,29.717291666666668
Chail Chowk,29.713483146067414
Mantha,29.711437125748507
Kullu(Patli Kuhal),29.707865168539325
Sriganganagar(F&V),29.701584507042252
Ganaur,29.661826086956523
vadakarapathy,29.648275862068967
Panvel,29.647435897435898
Paonta Sahib,29.64626168224299
Vishalpur,29.63130979498861
Howly,29.620117647058823
Morena,29.618333333333336
Vai,29.603963414634148
Betul,29.594884615384615
Kothagudem,29.555555555555557
Bhadara,29.55387453874539
Berachha,29.549999999999997
Bampada,29.54074074074074
Mungawali,29.462195121951222
Solan(Nalagarh),29.445981554677207
Mau,29.44310344827586
Dewas,29.43622641509434
Mahidpur,29.414255319148936
Kanpur(Grain),29.395406941950927
Ratlam,29.38992551210428
Nandyal,29.383673469387755
Hunsur,29.375064935064938
Bandrol,29.372758229284905
Malout,29.36778347870703
Milak,29.35195294117647
Pamohi(Garchuk),29.34802538787024
Balurghat,29.344967532467532
Sahiyapur,29.324397344228803
Chatta Krushak Bazar,29.319526627218934
Kamthi,29.308333333333334
Amalner,29.30655737704918
Amroha,29.29255704697987
Sri Vijayanagar,29.29
Sembanarkoil,29.27333333333333
Alampur,29.246693548387096
Gopa,29.24425287356322
Jhumpura,29.220238095238095
Etah,29.20702278481013
Phek,29.171875
Jalana,29.167506976744185
Sirkali,29.163333333333338
Akola,29.153786127167628
Bamora,29.132857142857144
Balapur,29.101020408163265
Kosikalan,29.074032825322394
Shahabad,29.050844756136435
Devarakadra,29.0490625
Jaisinagar,29.03448275862069
Eluru,29.0
Karvi,28.983184424271382
Kipheri,28.982758620689655
Adampur,28.978656215005596
Narsinghgarh,28.944829629629627
Koovapadi,28.929884393063585
Parshiwani,28.92571428571429
Vyra,28.925506241331487
Umreth,28.92246835443038
Nizar,28.914623655913978
Suryapeta,28.911953642384105
Ropar,28.905405405405407
Srirampur,28.9
Himalyatnagar,28.857692307692307
Bhander,28.84
Thondamuthur,28.83695652173913
Vilaspur,28.77886120996441
Kalol,28.77335092348285
Jabalpur,28.76887640449438
Chakdah,28.758389261744966
Hindoun,28.739
Chamkaur Sahib,28.727663230240548
Angul(Atthamallick),28.725
Alipurduar,28.709251968503935
Pathari,28.705
Rahatgarh,28.693008849557522
Begamganj,28.666666666666668
Chanderi,28.666666666666668
Charla,28.644000000000002
Bhikangaon,28.642235872235872
Lasalgaon(Niphad),28.639209677419355
Sheoraphuly,28.627397260273977
Vadhvan,28.621103351955306
Kannauj,28.593699002719852
Barasat,28.59185393258427
Bijolia,28.58608695652174
Bareilly,28.55681436432088
Kaij,28.479920634920635
Kalapipal,28.469354838709677
Khategaon,28.467928118393235
Kalna,28.454429065743945
Chhindwara,28.45182051282051
Ajuha,28.44884533898305
Jharsuguda,28.4468253968254
Chandoli,28.434149122807018
Muzzafarnagar,28.431952506596307
Bichhiya,28.414285714285715
Bhavani,28.412499999999998
Panchkul(Kalka),28.405405405405407
Madanapalli,28.4
Barhaj,28.389749798224376
Rajnandgaon,28.38679245283019
Agra,28.378806479113386
Ghansour,28.37705882352941
Ahmedpur,28.340802139037432
Panichowki,28.31988543371522
Jalore,28.307771260997068
Kurud,28.305555555555557
Garbeta(Medinipur),28.27717514124294
Meerut,28.275867863720073
Badwaha,28.262257336343115
Bhatapara,28.253939393939394
Keshoraipatan,28.25
Unnao,28.230405405405406
Gautampura,28.21923076923077
Charkhari,28.21630434782609
Fatehabad,28.214195804195803
Budalada,28.19701117318436
Sonkatch,28.192278106508876
Kharupetia,28.185267857142858
Naraingarh,28.176250749850027
Memari,28.16469841269841
Gundlupet,28.162931354359927
Jamkhed,28.162213740458014
Pilibhit,28.149046884639112
Ramanagara,28.14342723004695
Gangapur City,28.128187134502923
Gurdaspur,28.11622191011236
Pillukhera,28.07242424242424
Vagodiya,28.057464788732393
Burdwan,28.034897435897438
Dhule,28.002084745762712
Pazhayannur,28.0
Cachar,28.0
Bhikhiwind(Khalra),28.0
Tarana,27.97846153846154
Keezhampara,27.973684210526315
Sirhind,27.962398392139345
Rohroo,27.958333333333332
Bijay Nagar,27.956301747930084
Sadasivpet,27.941545454545455
Lasalgaon,27.937377358490565
Cheeka,27.935413533834584
Tonk,27.918123711340208
Pathalgaon,27.915151515151518
Sangrur,27.909699892818864
Khanauri,27.896428571428572
Sumerganj,27.85
Pratappur,27.829666666666665
Vaduj,27.8025641025641
Mohammdi,27.79820143884892
Panruti,27.794297994269343
Sahidngar,27.78035714285714
Digras,27.768082901554404
Ranaghat,27.757854406130267
Guskara(Burdwan),27.746601941747574
Jalkot,27.74074074074074
Arani,27.732142857142858
Chhibramau(Kannuj),27.71114012184508
Chhatarpur,27.687962264150944
Kawardha,27.636641791044777
Muli,27.61625
Karmala,27.597987012987012
Uluberia,27.593296089385476
Dausa,27.59
Partur,27.586876574307304
Hailakandi,27.583333333333332
Jiaganj,27.580102040816325
Maigalganj,27.55505617977528
Bhaisma,27.53
Kannod,27.519444444444446
Bhikhiwind (Basarke),27.5
Meham,27.498533724340177
Wazirganj,27.481229597388467
Karimnagar,27.48075471698113
Sohna,27.46153846153846
Reasi,27.43582887700535
Shegaon,27.416666666666668
Lakhimpur,27.410332559938126
Satara,27.408941176470588
Padra,27.401612006670373
Coochbehar,27.38421052631579
Shahjahanpur,27.367398373983736
Gogamba,27.329710144927535
Kalvan,27.311754385964914
Kalpi,27.297558139534885
Bankura Sadar,27.27820717131474
Puwaha,27.25331094049904
Khargone,27.246894904458596
Kotba,27.246153846153845
Ashta,27.244389671361503
Bori,27.211111111111112
Mainpuri,27.187788502788504
Yeola,27.17048913043478
Panna,27.152749999999997
Ghathashi,27.145454545454545
Badami,27.125
Songadh,27.117263157894737
Barwala(Hisar),27.112862318840577
Tokapal,27.1
Shamshabad,27.095
Zaheerabad,27.083396226415097
Angul(Jarapada),27.079710144927535
Makthal,27.067333333333334
Badnawar,27.06228144989339
Dhuri,27.0552752293578
Ladwa,27.0546875
Valod(Buhari),27.04042904290429
Pfatsero,27.04
Vidisha,27.035714285714285
Mukerian(Talwara),27.033515731874147
Deoli,27.030042253521128
Harda,26.996923076923075
Newasa(Ghodegaon),26.979166666666668
Dhari,26.975076923076923
Buland Shahr,26.973365522174536
Chandausi,26.962524945770067
Bahadurgarh,26.939393939393938
Angul,26.93793103448276
Keonjhar(Dhekikote),26.9
Akkalkot,26.894615384615385
Natham,26.88235294117647
Polavaram,26.866666666666667
Mailaduthurai,26.840000000000003
Morinda,26.83480392156863
Bhikhiwind (Algo),26.82857142857143
Jogipet,26.821428571428573
Chirgaon,26.819309090909094
Panchpedwa,26.81776315789474
Negamam,26.770555555555557
Malerkotla,26.75291053227633
Lonar,26.74108108108108
Baxirhat,26.68768844221106
Rompicherla,26.687142857142856
Azadpur,26.685171265461467
Mathura,26.683836053938965
Jhajjar,26.655555555555555
Ratlam(F&V),26.654374999999998
Puranpur,26.652508474576273
Dharapuram,26.644565217391307
Pitlam,26.616923076923076
Narnaund,26.606309148264987
Mukhed,26.603333333333335
Tiphra,26.57355442176871
Banur (Kheragaju),26.571280991735538
Naugarh,26.568080094228502
Jalaun,26.551813636363637
Hanumangarh,26.52875
Habra,26.528118908382066
Semriharchand,26.509230769230765
Gauripur,26.49642857142857
Jaipur(F&V),26.48799301919721
Chhpara,26.476666666666663
Jhansi,26.42952078928823
Jundla,26.419333333333334
Dhar,26.407329192546584
Savner,26.399884393063587
Balachaur,26.39496487119438
Dharni,26.375
Bikaner(F&V),26.36842105263158
Bhilwara,26.364493670886077
Kalyan,26.353333333333335
Bandikui(Geejgarh),26.326363636363634
Mandla,26.320576923076924
Bharatpur(Kumer),26.320000000000004
Ait,26.31981308411215
Mahbubnagar,26.31948905109489
Mehmoodabad,26.317872619829284
Morshi,26.312587939698492
Rajkot(Ghee Peeth),26.3
Muradabad,26.28606889564336
Tasgaon,26.217756653992396
Beohari,26.21666666666667
Pandkital,26.203586206896553
Tarapur,26.203262411347517
Mazhuvannur,26.178861788617887
Newasa,26.175
Ghatal,26.16487804878049
Udaipur(F&V),26.130020703933745
Hanumangarh(Urlivas),26.130000000000003
Naugaon,26.125
Falakata,26.117589576547232
Sailana,26.087111111111113
Kaithal,26.075
Rampurhat,26.058695652173913
Davangere,26.05755378486056
Nandura,26.056977886977887
Tanduru,26.0172
Vadvani,26.006
Moga,26.00435261707989
Toofanganj,25.99377990430622
Batala,25.987665198237885
Wanaparthy Road,25.975
Jaisalmer,25.941176470588236
Garh Shankar,25.936979166666667
Sakri,25.930194174757283
Kunnathur,25.88049689440994
Jawar,25.8725
Mustafabad,25.867924528301888
Phagwara,25.86741690751445
Saharpada,25.833333333333332
Abu Road,25.833333333333332
Sunam,25.831017811704836
Pundibari,25.812915129151293
Madlauda,25.807692307692307
Guru Har Sahai,25.800613496932517
Gevrai,25.795523255813954
Jagatsinghpur,25.761111111111113
Kendrapara,25.760879120879117
Satna,25.73663716814159
Sadiq,25.726666666666667
Bhensdehi,25.718181818181815
Kapasan,25.7176
Tikamgarh,25.705000000000002
Samsi,25.697916666666668
Khair,25.686110721793973
Saunsar,25.681428571428572
Chengeri,25.678571428571427
Dudhansadhan,25.67063492063492
Sarangpur,25.669354838709676
Keonjhar,25.666666666666668
Bina,25.655454545454543
Bangarmau,25.64668789808917
Ratia,25.63888888888889
Raghogarh,25.624000000000002
Sidhi,25.601999999999997
Chamorshi,25.592000000000002
Sarankul,25.589805825242717
Palwal,25.576568265682656
Ajnala (Sudhar),25.55636363636364
Kolar,25.540424448217316
Kandi,25.52830882352941
Nawabganj,25.523610875106204
Ajmer(F&V),25.517341772151898
Ratnagiri (Nachane),25.497092198581562
Bijawar,25.443571428571428
Muktsar,25.43945086705202
Sonepat,25.40909090909091
Samba,25.364864864864863
Bahadajholla,25.364779874213838
Bhandara,25.35576923076923
Hissar,25.339622641509433
Gadarwada,25.306666666666665
Ghaziabad,25.2785687523417
Khemkaran (Amarkot),25.235714285714288
Shadabad,25.16373779637378
Kurali,25.126457680250784
Dinanagar,25.09406882591093
Ujjain(F&V),25.078943452380955
Fatehpur Sikri,25.074883445278545
Banga,25.070117474302496
Chopada,25.044229074889866
Haatpipliya,25.023686786296903
Badamalhera,25.014
Kuchinda,25.007575757575758
Manubazar,25.0
Loharu,25.0
Huliyar,25.0
Maudaha,24.99553688823959
Nandgaon,24.95910891089109
Thandla,24.94566153846154
Lingasugur,24.928220338983053
Gudiyatham,24.875
Gidam,24.86842105263158
Tulsipur,24.86472385428907
Rahuri(Vambori),24.851714285714287
Akluj,24.81310989010989
Parner,24.78525641025641
Shyampur,24.77285714285714
Mekhliganj,24.760479041916167
Jora,24.745
Suvasra,24.715769230769233
Asifabad,24.689166666666665
Gondpimpri,24.659701492537312
Bhivandi,24.645774647887322
Pombhurni,24.645454545454548
Denduluru,24.635135135135137
Nawalgarh,24.634615384615383
Shikaripura,24.63355
Hanumana,24.625
Chittoor,24.6031914893617
Kalyani,24.59070247933884
Muradnagar,24.57156069364162
Mukerian,24.544520547945204
Mohindergarh,24.536312849162012
Kendupatna,24.518166259168705
Taloda,24.50888888888889
Badayoun,24.505650436046512
Khaga,24.487619047619045
Charra,24.456818181818182
Kullu(Chauri Bihal),24.45572354211663
Kalagategi,24.408823529411762
Vithinasserri,24.403061224489797
Valsad,24.397058823529413
Javad,24.39483870967742
Rayya(Sathiala),24.375
Sihora,24.372857142857146
Hoshangabad,24.358
Tundla,24.337135112593828
Sangamner,24.324129870129873
Choppadandi,24.319649122807018
Konch,24.292557226945718
Jagraon,24.287789203084834
Paranda,24.261458333333334
Indus(Bankura Sadar),24.253083700440527
Segaon,24.251134751773048
Deoulgaon Raja,24.242367021276593
Chomu(F&V),24.235294117647058
Shrirampur(Belapur),24.232142857142858
Shamgarh,24.220000000000002
Bargarh,24.1875
Dondaicha,24.164211764705886
Bilga,24.151
Moonak,24.141666666666666
Timarni,24.125098039215686
Narayanpur,24.096153846153847
Biaora,24.09179104477612
Patti,24.082242779783392
Sevda,24.05
Khurja,24.01645689434638
Gandai,24.0103125
Chikhali,24.00666666666667
Asandh,23.99847374847375
Malegaon,23.96857868020305
Mul,23.96328125
Rajnagar,23.96153846153846
Lohandiguda,23.94666666666667
Mandi(Takoli),23.945392491467576
Shahdol,23.944
Manalurpet,23.880958466453674
Kurdwadi,23.855263157894736
Mudkhed,23.843529411764706
Sirsaganj,23.83913594470046
Jalpaiguri Sadar,23.81282051282051
Madathukulam,23.798412698412697
Shikohabad,23.76774517087667
Dindori,23.767386018237083
Singampuneri,23.766666666666666
Aurangabad,23.764766125061545
Jalalabad,23.758717693836978
Koratla,23.75826086956522
Gokak,23.729999999999997
Mawana,23.72723143475126
Dudhani,23.683000000000003
Dankaur,23.660714285714285
Narsampet,23.658695652173915
Ambad (Vadigodri),23.639595588235295
Chamaraj Nagar,23.60809523809524
Dasuya,23.603783044667274
Rahata,23.59218804920914
Bharuasumerpur,23.558490566037737
Khalilabad,23.549627450980392
Bareli,23.516666666666666
Mamdot,23.513482490272374
Makdi,23.5
Keshopur,23.47300469483568
Beed,23.468248847926265
Sindevahi,23.46666666666667
Kendupatna(Niali),23.450111111111113
Ichhawar,23.43
Ruperdeeha,23.420727650727653
Telhara,23.399806451612903
Bharuch,23.383717105263155
Dongargaon,23.346666666666664
Kota (FV),23.315092402464067
Samana,23.28151408450704
Khargapur,23.254
Thanjavur,23.25
Bhopal,23.236666666666668
Bilsi,23.221924939467314
Nahan,23.194036208732694
Munguli,23.149
Paatan,23.119999999999997
Palthan,23.117346938775512
Nawanshahar,23.111333333333334
Sardulgarh,23.110804020100502
Ambala Cantt.,23.104819277108437
Karjat(Raigad),23.087480916030536
Burhanpur,23.07421052631579
Mau(Chitrakut),23.067272727272726
Manmad,23.06008888888889
Jhabua,23.036937799043063
Ahirora,23.02
Jhalod,23.0
Malkanagiri,22.98758389261745
Kahnuwan,22.985
Chaakghat,22.964117647058824
Mathabhanga,22.945412844036696
Gotegaon,22.900000000000002
Dinhata,22.89712643678161
Malkapur,22.896949152542373
Solan(Rajgarh),22.894736842105264
Kurdwadi(Modnimb),22.822222222222223
Bangarpet,22.821718377088303
Dhupguri,22.819680851063833
Bijnaur,22.81939443535188
Sehore,22.813333333333333
Gadarpur,22.799645669291337
Sillod,22.790625
Nadiyad(Piplag),22.780188679245285
Shevgaon,22.761811023622048
Jatara,22.74666666666667
Jahangirabad,22.737436577054147
Srikalahasti,22.66
Atrauli,22.656808199121524
Hanumangarh Town,22.64951219512195
Jaspur,22.63769230769231
Bargarh(Barapalli),22.63130081300813
Gohana,22.610132158590307
Pathankot,22.603515625
Belacoba,22.602616279069768
Chikli(Khorgam),22.58
Vazhapadi,22.564705882352943
Bowenpally,22.560661764705884
Haldibari,22.559302325581395
Khairagarh,22.553063457330417
Nihal Singh Wala,22.52173913043478
Armori,22.505078125
Tadepalligudem,22.5
Rayya,22.477045454545454
Quadian,22.451612903225808
Satana,22.430599369085172
Raipur,22.391875
Nandurbar,22.38372093023256
Baikunthpur,22.383333333333336
Sathur,22.365
Chikkamagalore,22.289626529298133
Patran,22.275856307435255
Kasrawad,22.24142857142857
Kishunpur,22.24032258064516
Ibrahimputnam,22.21978021978022
Savali,22.21875
Rajasamand,22.216216216216218
Nagbhid,22.209375
Sangli(Miraj),22.196590909090908
Khed(Chakan),22.18087318087318
Jalgaon,22.170446333687565
Sangareddy,22.156565656565657
Noida,22.14691388400703
Giddarbaha,22.142715596330277
Rajpura,22.111940298507463
Mangal Wedha,22.084457728437233
Gangapur,22.07434027777778
Karhi,22.021428571428572
English Bazar,22.016592920353983
Pachora,22.01300847457627
Mancharial,22.0
Karaikudi,22.0
Jeypore,21.942307692307693
Kesli,21.922727272727272
Tarantaran,21.913532513181018
Faridabad,21.897455968688845
Itarsi,21.892810650887576
Khaniadhana,21.89
Devbhog,21.88769230769231
Kalmeshwar,21.878422939068102
Barara,21.87272727272727
Singroli,21.837821782178217
Lasur Station,21.819295774647887
Pandhana,21.818461538461538
Pavani,21.80220588235294
Shirpur,21.8
Ganjdudwara,21.769571550985432
Amritsar,21.73846153846154
Ramtek,21.693
Baktara,21.69
Buldhana(Dhad),21.65625
Pharasgaon,21.65
Lalru,21.649322607959355
Pataudi,21.646464646464647
Mohol,21.638095238095236
Karamadai,21.61111111111111
Kotkapura,21.5841642228739
Alur,21.521250000000002
Katghora,21.50583333333333
Manendragarh,21.49413043478261
Churu,21.484426229508195
Gandchiroli,21.477906976744183
Doraha,21.44348122866894
Sangarapuram,21.42201405152225
Hospet,21.414133333333332
Pehowa,21.413398692810457
Shevgaon(Bodhegaon),21.412095238095237
Rajahmundry,21.405555555555555
Malthone,21.366666666666664
Shahagarh,21.364285714285717
Ludhiana,21.35047258979206
Bishnupur(Bankura),21.349462365591396
Paithan,21.348858858858858
Shankarapally,21.321428571428573
Chaurai,21.31967741935484
L B Nagar,21.304784688995216
Vengeri(Kozhikode),21.2875
Chickkaballapura,21.246639784946236
Dera Bassi,21.231347150259065
Maanachar,21.221818181818183
Gadaura,21.205522388059702
Bodhan,21.204
Yawal,21.194833948339483
Shahada,21.18506976744186
Karumanturai,21.182
Narela,21.17
Belgaum,21.169421487603305
Sanwer,21.16687272727273
Kharar,21.145496535796767
Devda,21.1375
Bewar,21.126857855361596
Dound,21.11047619047619
Loharda,21.109402985074627
Burhanpur(F&V),21.081891156462586
Moynaguri,21.037440758293837
Tanda,21.00838831291235
Sivagangai,21.0
Jhunjhunu,20.986363636363635
Gangavathi,20.978095238095236
Kusmee,20.958000000000002
Tiroda,20.9575
Pune(Moshi),20.938430379746837
Piriya Pattana,20.90660550458716
Jasra,20.873673036093418
Jeypore(Kotpad),20.858333333333334
Firozabad,20.849290593799264
Shujalpur,20.833333333333332
Ghiraur,20.821195833333334
Tirupati,20.8
Bhucho,20.790842696629213
Nilagiri,20.787769784172664
Magroni,20.74904761904762
Banaganapalli,20.681372549019606
Osmanabad,20.668125
Bhopalpattnam,20.666666666666668
Bhokardan,20.665
Baruwasagar,20.60186170212766
Hoshiarpur,20.584740882917465
Haldaur,20.56875
Dhekiajuli,20.547169811320753
Rishikesh,20.537479970866716
Keolari,20.517692307692307
Gowribidanoor,20.517454545454545
Patiala,20.493006993006993
Kekri,20.477777777777778
Doranpal,20.473529411764705
Ambikapur,20.46518987341772
Ghoti,20.45379746835443
Badda,20.43967741935484
Nilokheri,20.435
Khatra,20.41744680851064
Karpawand,20.408333333333335
Devala,20.397670157068063
Bagepalli,20.366981132075473
Jaitu,20.366363636363637
Indapur,20.36176470588235
Thiryagadurgam,20.35264
Pune(Hadapsar),20.350634782608694
Kukanar,20.35
Godhra(Timbaroad),20.325084745762712
Sadhaura,20.30821917808219
Binaganj,20.3
Armoor,20.299259259259262
Ballabhgarh,20.279083333333332
Varipaal,20.274716981132077
Uchhal,20.261052631578945
Sironcha,20.25
Tral,20.227272727272727
Pipli,20.224800000000002
Wansi,20.192857142857143
Surajpur,20.18051282051282
Baraut,20.177
Bharamgarh,20.166666666666668
Alangeyam,20.158333333333335
Dhampur,20.127864583333334
Brahmpuri,20.125
Chabhal,20.125
Usilampatty,20.099999999999998
Zira,20.091148577449946
Shrirampur,20.083298097251586
Pattikonda,20.073658536585366
Shadnagar,20.065736040609135
Shahzadpur,20.03993272171254
Dirba,20.0375
Balodabazar,20.0
Kada,20.0
Pappireddipatti,20.0
Bazar Atriya,20.0
Saja,20.0
Hanagal,19.988326359832637
H.B. Halli,19.958181818181817
Harappana Halli,19.951883116883117
Khairthal,19.950000000000003
Jarar,19.94896115627823
Rahuri,19.90972906403941
Varaseoni,19.9
Rewari,19.89090909090909
Vilthararoad,19.883673469387755
Belarbahara,19.87142857142857
Karera,19.85
Chandabali,19.846153846153847
Arjuni,19.833333333333332
Mullanpur,19.828333333333333
Indore(F&V),19.828006088280063
Kheragarh,19.826923076923077
Misrikh,19.80964912280702
Harda(F&V),19.803046875
Gondiya,19.794
Haliyala,19.77166666666667
Prithvipur,19.75
Mehal Kalan,19.75
Malout (Panniwala),19.75
Ajitwal (Dala),19.75
Ajitwal (Chogawan),19.75
Jaitu(Bajakhana),19.75
Roha,19.75
Melur,19.74054054054054
Kalwakurthy,19.732527472527472
Umariya,19.72026315789474
Rehati,19.675
Khanna,19.673717948717947
Pilli Banga,19.669999999999998
Solapur,19.60737447207884
Pothgal,19.6
Bhadrachalam,19.59
Pendraroad,19.57033898305085
Jagnair,19.554961389961388
Multai,19.547619047619047
Vaijpur,19.545955555555555
Gadwal(Lezza),19.5
Bazpur,19.49388888888889
Radaur,19.48161094224924
Achampet,19.47
Mandalgarh,19.466666666666665
Bhanpura,19.459999999999997
Bachranwa,19.426612903225806
Pandariya,19.421486486486486
Kathalapur,19.4
Dharmapuri,19.4
Bichkunda,19.4
Metpally,19.4
Awagarh,19.37205882352941
Baruch(Vagara),19.366666666666667
Nelakondapally,19.365000000000002
Kharsiya,19.35
Bandhabazar,19.333333333333332
Kallur,19.325000000000003
Bariwala,19.3122691292876
Kotma,19.276923076923076
Hoovinahadagali,19.25
Limkheda,19.25
Hasanpur,19.237292817679556
Gadhwah,19.235176470588236
Dongargarh,19.21586956521739
Khamano,19.213178294573645
Shirur,19.194999999999997
Bakswaha,19.178571428571427
Vadgaonpeth,19.127375565610862
Sulargharat,19.05
Mansa (Khiala kalan),19.05
Jalandhar Cantt.,19.05
Samana(Kakrala),19.05
Samana(Gajewas),19.05
Rampuraphul(Chowke),19.05
Mallanwala,19.05
Bhadaur,19.05
Patran(Ghagga Mandi),19.05
Sherpur,19.05
Rampuraphul(Mehraj),19.05
Ajitwal,19.05
Rampuraphul(Dhapali),19.05
Bhadaur(Sehna),19.05
Bharwari,19.023240740740743
Rajpipla,19.015625
Chinnasalem,19.010928571428572
Sitarganj,19.008364197530863
Lakshar,19.00376811594203
Junnar(Narayangaon),19.0
Rehli,19.0
Bhusaval,18.999253731343284
T. Narasipura,18.97584269662921
Risia,18.941084788029926
Ghanpur,18.9
Pune(Manjri),18.892093023255814
Gopalraopet,18.88
Gangadhara,18.88
Vallam,18.87857142857143
Dakala,18.833333333333332
Hathur,18.833333333333332
Bhadson,18.833333333333332
Amloh,18.816666666666666
Chanarthal,18.816666666666666
Haldwani,18.801192468619245
Mohgaon,18.793333333333333
Palakole,18.783333333333335
Murbad,18.76081081081081
Peddapuram,18.75
Viswan,18.748076923076923
Dhanaula,18.746296296296297
Islampur,18.742
Achnera,18.733208828522923
Mehsana(Mehsana Veg),18.718475073313783
Amargarh,18.7125
Khekda,18.710743801652892
Omalur,18.71
Obedullaganj,18.709999999999997
Shahpura(Jabalpur),18.709285714285716
Sukma,18.683333333333334
Dharmaram,18.68
Vita,18.675
Mallial(Cheppial),18.675
Farukh Nagar,18.636363636363637
Neredcherla,18.612499999999997
Champadanga,18.605882352941176
Kapadvanj,18.596632653061224
Praswada,18.591176470588238
Sircilla,18.55
Palari,18.55
Saidpur,18.545724907063196
Jayas,18.525008
Richha,18.523863636363636
Samrala,18.523433242506812
Jangaon,18.510714285714283
Ashoknagar,18.5
Rania,18.5
Gandhari,18.5
Mahuva,18.5
Pawai,18.5
Ambaha,18.5
Meghraj,18.5
Dhari(Chalala),18.5
Kicchha,18.472764976958526
Seoni,18.460625
Sampara,18.45
Varni,18.41875
Godhra(Kakanpur),18.41810344827586
Khadur Sahib,18.4
Attari,18.4
Khem karan,18.4
Chandvad,18.39085106382979
Konta,18.383333333333333
Ajmer (Grain),18.37878787878788
Banur,18.375954198473284
Kila Raipur,18.375
Mansa (Bhamekalan),18.375
Nakodar(Sarih),18.375
Bankhedi,18.374000000000002
Ujhani,18.37232968881413
Rajpur,18.355238095238093
Udaypur,18.35
Badhni Kalan,18.35
Mamdot(Tibbi Khurd),18.35
Dhanula (Kaleke),18.35
Raghunathpur,18.35
Kakni,18.35
Sultanabad,18.35
Tapa(Sadar Bazar),18.35
Cherial,18.35
Pudur,18.349999999999998
Tamkuhi Road,18.342266462480858
Medchal,18.331111111111113
Amadula,18.307407407407407
Rewa,18.30666666666667
Manthani,18.29
Matar,18.283333333333335
Huzurnagar,18.283333333333335
Begu,18.283
Nanuta,18.272578125
Sakhigopal,18.236666666666668
Phillaur(Apra Mandi),18.2359375
Dataganj,18.224999999999998
Gogamba(Similiya),18.201923076923077
Jaggampet,18.2
Orathanadu,18.2
Khairlangi,18.2
Kataram,18.2
Nadiyad(Chaklasi),18.2
Amangal,18.176
Banthara,18.175
Jaithari,18.153125
Wyra,18.143333333333334
Unhel,18.0972
Tanuku,18.095
Balwadi,18.07
Dhadgaon,18.055
Koradacheri,18.05
Attili,18.05
Tirumalagiri,18.041919999999998
Matar(Limbasi),18.034375
Mullana(saha),18.032
Ibrahimpatnam,18.025
Yellareddy,18.025
Ramannapet,18.025
Kodad,18.025
Voligonda,18.025
Bhongir,18.025
Nakrekal,18.025
Miryalaguda,18.025
Aliganj,18.022837837837837
Kodakandal,18.0
Tarori,17.988510638297875
Mahabubabad,17.98
Sambalpur,17.97590909090909
Kolaghat,17.975862068965515
Bilimora,17.955183585313176
Vemulawada,17.945999999999998
Goraya,17.9390243902439
Barghat,17.925
Kovvur,17.925
Banswada,17.925
Raver,17.91676470588235
Halia,17.916666666666668
Penugonda,17.86
Nalgonda,17.849999999999998
Bhiknoor,17.826666666666668
Bhimavaram,17.816666666666666
Yellandu,17.810526315789474
Lakhnadon,17.81
Godhra,17.80191176470588
Kama,17.8
Lalgudi,17.8
Kumbakonam,17.8
Jodhpur(F&V)(Paota),17.791079812206572
Khanapur,17.7875
Borsad,17.774342105263155
Kamareddy,17.75
Lonand,17.714814814814815
